time,ACTON275,BOL5,Densidad2_,ECE7,GR,GR2,HALFAC3,IACCEL1,RX306
1347.1909,-0.043956045,-0.1001221,0.13141935,-0.034188036,-0.021978023,-0.046398047,-0.031746034,2.1782663,0.029304029
1347.351,-0.058608059,-0.1025641,0.1302617,-0.034188036,-0.021978023,-0.046398047,-0.034188036,2.1831503,0.029304029
1347.6809,-0.058608059,-0.1001221,0.1285791,-0.034188036,-0.021978023,-0.043956045,-0.034188036,2.1733823,0.014652015
1347.6909,-0.058608059,-0.1025641,0.13284621,-0.034188036,-0.021978023,-0.043956045,-0.034188036,2.1733823,0.01953602
1347.7009,-0.056166057,-0.1001221,0.12975019,-0.034188036,-0.021978023,-0.041514043,-0.068376072,2.1733823,0.0097680101
1347.7109,-0.058608059,-0.10744811,0.1301271,-0.036630038,-0.021978023,-0.041514043,-0.036630038,2.1758242,0.014652015
1347.781,-0.03907204,-0.1001221,0.12832333,-0.034188036,-0.021978023,-0.043956045,-0.031746034,2.1733823,0.01953602
1347.861,-0.068376072,-0.090354092,0.12755606,-0.034188036,-0.021978023,-0.043956045,-0.031746034,2.1782663,0.0
1347.9009,-0.051282052,-0.1001221,0.13039632,-0.034188036,-0.021978023,-0.051282052,-0.031746034,2.1709402,0.0
1347.9509,-0.063492067,-0.1001221,0.13102898,-0.036630038,-0.01953602,-0.046398047,-0.029304029,2.1733823,-0.0048840051
1348.031,-0.058608059,-0.1001221,0.1327116,-0.034188036,-0.021978023,-0.051282052,-0.036630038,2.1684983,0.0
1348.111,-0.058608059,-0.1001221,0.12896946,-0.036630038,-0.021978023,-0.053724054,-0.0024420025,2.1636143,-0.0097680101
1348.1809,-0.04884005,-0.1001221,0.1301271,-0.034188036,-0.021978023,-0.046398047,-0.036630038,2.1611722,-0.0048840051
1348.361,-0.061050061,-0.1025641,0.12961558,-0.034188036,-0.024420025,-0.051282052,-0.036630038,2.1636143,-0.0048840051
1348.371,-0.056166057,-0.1001221,0.13090783,-0.034188036,-0.01953602,-0.04884005,-0.034188036,2.1660562,-0.0097680101
1348.4109,-0.058608059,-0.092796095,0.13322312,-0.034188036,-0.021978023,-0.043956045,-0.026862027,2.1636143,0.0097680101
1348.4409,-0.058608059,-0.1025641,0.13477112,-0.034188036,-0.021978023,-0.046398047,-0.031746034,2.1636143,0.0048840051
1348.501,-0.056166057,-0.1001221,0.13155396,-0.034188036,-0.021978023,-0.04884005,-0.036630038,2.1660562,0.014652015
1348.601,-0.053724054,-0.1001221,0.12755606,-0.034188036,-0.021978023,-0.04884005,-0.031746034,2.1636143,0.0048840051
1348.641,-0.053724054,-0.1001221,0.12832333,-0.036630038,-0.021978023,-0.051282052,-0.034188036,2.1636143,0.034188036
1348.771,-0.056166057,-0.1001221,0.1285791,-0.034188036,-0.021978023,-0.04884005,-0.034188036,2.1636143,-0.014652015
1348.9209,-0.053724054,-0.1001221,0.13245584,-0.034188036,-0.021978023,-0.051282052,-0.034188036,2.1636143,-0.0048840051
1348.9509,-0.056166057,-0.1025641,0.12975019,-0.034188036,-0.024420025,-0.053724054,-0.034188036,2.1636143,-0.014652015
1349.1709,-0.058608059,-0.1025641,0.12755606,-0.034188036,-0.021978023,-0.053724054,-0.034188036,2.1684983,0.0097680101
1349.4209,-0.061050061,-0.097680099,0.13141935,-0.034188036,-0.021978023,-0.056166057,-0.031746034,2.1636143,0.029304029
1349.491,-0.058608059,-0.1025641,0.13220009,-0.034188036,-0.021978023,-0.058608059,-0.034188036,2.1660562,0.01953602
1349.551,-0.053724054,-0.1001221,0.13090783,-0.036630038,-0.01953602,-0.053724054,-0.061050061,2.1660562,0.014652015
1349.5811,-0.061050061,-0.1025641,0.12961558,-0.034188036,-0.021978023,-0.04884005,-0.029304029,2.1562881,0.014652015
1349.5909,-0.056166057,-0.1001221,0.12910406,-0.034188036,-0.021978023,-0.053724054,-0.03907204,2.1660562,0.0097680101
1349.9009,-0.058608059,-0.1001221,0.1327116,-0.034188036,-0.021978023,-0.04884005,-0.031746034,2.1709402,0.024420025
1349.9409,-0.058608059,-0.1001221,0.13425961,-0.034188036,-0.021978023,-0.051282052,-0.034188036,2.1636143,-0.0097680101
1350.071,-0.058608059,-0.1001221,0.13232124,-0.034188036,-0.024420025,-0.046398047,-0.036630038,2.1684983,0.0
1350.2109,-0.051282052,-0.1001221,0.13180971,-0.036630038,-0.021978023,-0.046398047,-0.034188036,2.1684983,-0.01953602
1350.4609,-0.051282052,-0.1001221,0.1302617,-0.036630038,-0.021978023,-0.051282052,-0.04884005,2.1660562,0.01953602
1350.571,-0.0097680101,-0.095238097,0.13259046,-0.034188036,-0.021978023,-0.053724054,-0.026862027,2.1684983,0.0097680101
1350.6909,-0.058608059,-0.1001221,0.13051747,-0.034188036,-0.021978023,-0.058608059,-0.03907204,2.1709402,-0.0097680101
1350.8311,-0.056166057,-0.1025641,0.13284621,-0.034188036,-0.021978023,-0.056166057,-0.031746034,2.1733823,-0.014652015
1350.891,-0.061050061,-0.1001221,0.13077323,-0.034188036,-0.024420025,-0.058608059,-0.031746034,2.1660562,-0.01953602
1350.9009,-0.061050061,-0.1025641,0.12987134,-0.034188036,-0.024420025,-0.051282052,-0.029304029,2.1660562,-0.0097680101
1351.031,-0.058608059,-0.1025641,0.13259046,-0.034188036,-0.021978023,-0.051282052,-0.034188036,2.1709402,0.0
1351.051,-0.061050061,-0.1001221,0.1301271,-0.034188036,-0.021978023,-0.053724054,-0.03907204,2.1684983,-0.0097680101
1351.0811,-0.058608059,-0.1001221,0.13090783,-0.034188036,-0.021978023,-0.051282052,-0.034188036,2.1758242,-0.014652015
1351.3409,-0.056166057,-0.1025641,0.13000596,-0.034188036,-0.021978023,-0.051282052,-0.034188036,2.1709402,0.0097680101
1351.741,-0.058608059,-0.1025641,0.13102898,-0.036630038,-0.021978023,-0.058608059,-0.031746034,2.1709402,0.024420025
1351.761,-0.056166057,-0.1001221,0.12961558,-0.036630038,-0.021978023,-0.053724054,-0.031746034,2.1758242,0.014652015
1351.861,-0.056166057,-0.1001221,0.13102898,-0.036630038,-0.021978023,-0.053724054,-0.034188036,2.1709402,0.014652015
1352.021,-0.056166057,-0.1025641,0.13310197,-0.034188036,-0.021978023,-0.04884005,-0.029304029,2.1684983,0.014652015
1352.031,-0.058608059,-0.1001221,0.12690993,-0.036630038,-0.021978023,-0.056166057,-0.034188036,2.1782663,0.01953602
1352.2009,-0.056166057,-0.1025641,0.13194433,-0.034188036,-0.024420025,-0.051282052,-0.029304029,2.1758242,-0.0048840051
1352.251,-0.056166057,-0.1025641,0.13259046,-0.034188036,-0.021978023,-0.053724054,-0.034188036,2.1709402,0.0
1352.3409,-0.056166057,-0.1001221,0.13259046,-0.034188036,-0.021978023,-0.056166057,-0.031746034,2.1733823,0.0048840051
1352.491,-0.056166057,-0.1025641,0.13090783,-0.034188036,-0.021978023,-0.058608059,-0.024420025,2.1758242,0.0
1352.5909,-0.075702079,-0.1025641,0.13065207,-0.036630038,-0.021978023,-0.04884005,-0.041514043,2.1758242,0.0
1352.611,-0.097680099,-0.1025641,0.12975019,-0.036630038,-0.021978023,-0.051282052,-0.03907204,2.1782663,0.01953602
1352.751,-0.058608059,-0.1001221,0.1301271,-0.034188036,-0.024420025,-0.056166057,-0.053724054,2.1684983,-0.0097680101
1352.8409,-0.056166057,-0.1025641,0.13051747,-0.036630038,-0.021978023,-0.053724054,-0.034188036,2.1684983,-0.014652015
1353.031,-0.065934069,-0.1025641,0.13141935,-0.034188036,-0.021978023,-0.056166057,-0.031746034,2.1709402,-0.0097680101
1353.1709,-0.056166057,-0.1025641,0.12975019,-0.034188036,-0.021978023,-0.051282052,-0.065934069,2.1733823,-0.0048840051
1353.281,-0.03907204,-0.1025641,0.13167511,-0.034188036,-0.024420025,-0.056166057,-0.034188036,2.1782663,-0.024420025
1353.361,-0.053724054,-0.1025641,0.13065207,-0.034188036,-0.021978023,-0.051282052,-0.029304029,2.1684983,0.014652015
1353.4409,-0.08791209,-0.097680099,0.12961558,-0.034188036,-0.024420025,-0.053724054,-0.029304029,2.1733823,0.0097680101
1353.531,-0.012210012,-0.095238097,0.13065207,-0.034188036,-0.024420025,-0.051282052,0.0073260074,2.1782663,0.034188036
1353.551,-0.03907204,-0.10500611,0.13206547,-0.034188036,-0.021978023,-0.053724054,-0.04884005,2.1684983,-0.0048840051
1353.6909,-0.053724054,-0.1025641,0.1311636,-0.036630038,-0.021978023,-0.053724054,-0.034188036,2.1782663,-0.0048840051
1353.821,-0.051282052,-0.1001221,0.13155396,-0.034188036,-0.021978023,-0.053724054,-0.031746034,2.1684983,-0.0048840051
1354.0909,-0.058608059,-0.1001221,0.12884831,-0.036630038,-0.021978023,-0.053724054,-0.031746034,2.1733823,0.0
1354.1809,-0.058608059,-0.1001221,0.13000596,-0.034188036,-0.024420025,-0.051282052,-0.029304029,2.1709402,-0.0048840051
1354.391,-0.063492067,-0.1001221,0.1312982,-0.034188036,-0.024420025,-0.053724054,-0.029304029,2.1782663,0.0
1354.4709,-0.061050061,-0.1025641,0.13077323,-0.034188036,-0.021978023,-0.051282052,-0.034188036,2.1758242,0.01953602
1354.511,-0.029304029,-0.1001221,0.1302617,-0.034188036,-0.021978023,-0.056166057,-0.031746034,2.1660562,0.014652015
1354.5909,-0.061050061,-0.1001221,0.1311636,-0.034188036,-0.021978023,-0.053724054,-0.03907204,2.1758242,0.01953602
1354.611,-0.058608059,-0.1025641,0.12793297,-0.034188036,-0.021978023,-0.056166057,-0.029304029,2.1807082,-0.0048840051
1354.621,-0.058608059,-0.1025641,0.13155396,-0.036630038,-0.021978023,-0.058608059,-0.034188036,2.1709402,0.0
1354.9209,-0.03907204,-0.1001221,0.13051747,-0.034188036,-0.021978023,-0.058608059,-0.034188036,2.1758242,-0.0097680101
1354.9609,-0.058608059,-0.1001221,0.1302617,-0.036630038,-0.021978023,-0.058608059,-0.029304029,2.1709402,0.0
1355.061,-0.058608059,-0.1025641,0.13361348,-0.034188036,-0.021978023,-0.051282052,-0.029304029,2.1733823,-0.0097680101
1355.121,-0.063492067,-0.1001221,0.13284621,-0.034188036,-0.021978023,-0.053724054,-0.036630038,2.1758242,-0.0097680101
1355.281,-0.056166057,-0.1001221,0.13259046,-0.034188036,-0.021978023,-0.04884005,-0.029304029,2.1709402,-0.0097680101
1355.321,-0.080586083,-0.1025641,0.12820219,-0.034188036,-0.021978023,-0.03907204,-0.026862027,2.1660562,-0.014652015
1355.351,-0.10744811,-0.1001221,0.12793297,-0.034188036,-0.024420025,-0.046398047,-0.034188036,2.1733823,-0.0097680101
1355.501,-0.056166057,-0.1025641,0.12987134,-0.036630038,-0.021978023,-0.041514043,-0.029304029,2.1733823,0.01953602
1355.621,-0.056166057,-0.1001221,0.12987134,-0.034188036,-0.021978023,-0.043956045,-0.026862027,2.1733823,0.0097680101
1355.6609,-0.058608059,-0.1001221,0.13077323,-0.034188036,-0.021978023,-0.04884005,-0.063492067,2.1709402,0.0097680101
1356.041,-0.058608059,-0.1001221,0.13000596,-0.036630038,-0.021978023,-0.04884005,-0.04884005,2.1660562,0.0097680101
1356.251,-0.051282052,-0.1001221,0.12806757,-0.036630038,-0.021978023,-0.043956045,-0.031746034,2.1587303,0.0048840051
1356.291,-0.058608059,-0.1001221,0.12510616,-0.034188036,-0.021978023,-0.051282052,-0.031746034,2.1611722,0.0048840051
1356.491,-0.058608059,-0.1025641,0.13090783,-0.036630038,-0.021978023,-0.04884005,-0.036630038,2.1636143,-0.0048840051
1356.601,-0.061050061,-0.1025641,0.13206547,-0.036630038,-0.024420025,-0.046398047,-0.031746034,2.1611722,-0.0048840051
1356.9309,-0.056166057,-0.097680099,0.1302617,-0.034188036,-0.021978023,-0.046398047,-0.031746034,2.1611722,-0.0097680101
1357.011,-0.061050061,-0.10500611,0.13000596,-0.036630038,-0.021978023,-0.046398047,-0.031746034,2.1660562,0.014652015
1357.121,-0.058608059,-0.090354092,0.13155396,-0.031746034,-0.021978023,-0.04884005,-0.043956045,2.1660562,0.01953602
1357.1609,-0.034188036,-0.090354092,0.12884831,-0.034188036,-0.021978023,-0.046398047,-0.061050061,2.1636143,0.014652015
1357.1909,-0.083028086,-0.1025641,0.13102898,-0.036630038,-0.021978023,-0.04884005,-0.03907204,2.1587303,0.014652015
1357.231,-0.061050061,-0.1001221,0.12806757,-0.034188036,-0.021978023,-0.043956045,-0.034188036,2.1636143,0.0048840051
1357.371,-0.053724054,-0.1025641,0.12987134,-0.034188036,-0.021978023,-0.03907204,-0.029304029,2.1636143,0.03907204
1357.4709,-0.061050061,-0.1025641,0.12690993,-0.034188036,-0.024420025,-0.046398047,-0.03907204,2.1684983,-0.014652015
1357.481,-0.058608059,-0.1001221,0.12910406,-0.034188036,-0.024420025,-0.041514043,-0.029304029,2.1636143,0.0097680101
1357.521,-0.056166057,-0.1001221,0.13310197,-0.036630038,-0.021978023,-0.043956045,-0.029304029,2.1636143,0.0
1357.531,-0.058608059,-0.1001221,0.13296737,-0.034188036,-0.024420025,-0.036630038,-0.029304029,2.1611722,0.0
1357.621,-0.056166057,-0.1001221,0.13000596,-0.034188036,-0.024420025,-0.046398047,-0.029304029,2.1636143,-0.0048840051
1357.6709,-0.056166057,-0.1025641,0.13065207,-0.034188036,-0.021978023,-0.043956045,-0.031746034,2.1636143,-0.0048840051
1357.7109,-0.056166057,-0.1025641,0.12730029,-0.034188036,-0.01953602,-0.03907204,-0.034188036,2.1684983,0.0048840051
1357.811,-0.058608059,-0.1025641,0.1301271,-0.036630038,-0.021978023,-0.03907204,-0.046398047,2.1660562,0.0
1357.871,-0.056166057,-0.1025641,0.13322312,-0.034188036,-0.021978023,-0.043956045,-0.024420025,2.1636143,0.0097680101
1358.121,-0.031746034,-0.10500611,0.12845793,-0.036630038,-0.024420025,-0.043956045,-0.031746034,2.1636143,0.014652015
1358.1509,-0.073260076,-0.1001221,0.13155396,-0.036630038,-0.01953602,-0.041514043,-0.029304029,2.1636143,0.0048840051
1358.241,-0.073260076,-0.1025641,0.12935983,-0.036630038,-0.021978023,-0.041514043,-0.036630038,2.1684983,-0.0097680101
1358.551,-0.058608059,-0.1025641,0.12948097,-0.034188036,-0.021978023,-0.036630038,-0.041514043,2.1733823,-0.014652015
1358.6709,-0.058608059,-0.1025641,0.13065207,-0.036630038,-0.021978023,-0.043956045,-0.029304029,2.1782663,0.0097680101
1358.9209,-0.046398047,-0.1025641,0.13322312,-0.036630038,-0.021978023,-0.03907204,-0.031746034,2.1660562,0.0
1358.9409,-0.046398047,-0.1001221,0.1287137,-0.034188036,-0.021978023,-0.041514043,-0.029304029,2.1733823,0.0097680101
1358.981,-0.058608059,-0.1025641,0.12961558,-0.036630038,-0.01953602,-0.043956045,-0.041514043,2.1733823,0.0097680101
1359.051,-0.0073260074,-0.1001221,0.12742144,-0.036630038,-0.021978023,-0.041514043,-0.078144081,2.1733823,0.014652015
1359.0811,-0.073260076,-0.1001221,0.13322312,-0.036630038,-0.021978023,-0.043956045,-0.029304029,2.1733823,0.014652015
1359.2109,-0.065934069,-0.1025641,0.13464998,-0.034188036,-0.021978023,-0.03907204,-0.034188036,2.1758242,0.014652015
1359.261,-0.056166057,-0.1001221,0.13296737,-0.034188036,-0.021978023,-0.03907204,-0.031746034,2.1758242,-0.0048840051
1359.281,-0.058608059,-0.1001221,0.13335773,-0.034188036,-0.01953602,-0.041514043,-0.034188036,2.1758242,0.0
1359.291,-0.058608059,-0.10500611,0.13529611,-0.034188036,-0.021978023,-0.03907204,-0.029304029,2.1782663,0.0
1359.361,-0.056166057,-0.1025641,0.13259046,-0.034188036,-0.021978023,-0.041514043,-0.026862027,2.1807082,-0.0048840051
1359.4509,-0.058608059,-0.1001221,0.12910406,-0.036630038,-0.021978023,-0.046398047,-0.041514043,2.1758242,-0.0048840051
1359.4609,-0.058608059,-0.1001221,0.12896946,-0.034188036,-0.021978023,-0.03907204,-0.029304029,2.1782663,-0.014652015
1359.481,-0.056166057,-0.1025641,0.12987134,-0.036630038,-0.021978023,-0.043956045,-0.031746034,2.1807082,0.0097680101
1359.571,-0.056166057,-0.1025641,0.1312982,-0.034188036,-0.021978023,-0.03907204,-0.026862027,2.1782663,-0.0097680101
1359.621,-0.061050061,-0.1025641,0.13284621,-0.034188036,-0.021978023,-0.03907204,-0.029304029,2.1831503,-0.0048840051
1359.631,-0.063492067,-0.11233211,0.13245584,-0.036630038,-0.021978023,-0.041514043,-0.061050061,2.1782663,-0.0048840051
1359.7109,-0.058608059,-0.10500611,0.13077323,-0.034188036,-0.021978023,-0.043956045,-0.068376072,2.1807082,-0.0048840051
1359.751,-0.056166057,-0.097680099,0.1302617,-0.036630038,-0.021978023,-0.041514043,-0.017094018,2.1807082,-0.014652015
1360.4409,-0.056166057,-0.1001221,0.12910406,-0.034188036,-0.021978023,-0.034188036,-0.034188036,2.1758242,-0.014652015
1360.481,-0.056166057,-0.1025641,0.13245584,-0.036630038,-0.021978023,-0.03907204,-0.036630038,2.1782663,0.014652015
1360.5909,-0.03907204,-0.1025641,0.1327116,-0.034188036,-0.021978023,-0.034188036,-0.031746034,2.1855922,0.014652015
1360.6609,-0.058608059,-0.1025641,0.13180971,-0.036630038,-0.021978023,-0.03907204,-0.031746034,2.1880343,0.014652015
1360.771,-0.058608059,-0.1025641,0.13477112,-0.034188036,-0.021978023,-0.036630038,-0.01953602,2.1807082,-0.014652015
1360.781,-0.063492067,-0.1025641,0.13413846,-0.036630038,-0.021978023,-0.036630038,-0.01953602,2.1831503,0.0
1360.871,-0.058608059,-0.1025641,0.1311636,-0.034188036,-0.021978023,-0.034188036,-0.034188036,2.1733823,-0.014652015
1360.9409,-0.029304029,-0.1001221,0.13000596,-0.036630038,-0.021978023,-0.034188036,-0.026862027,2.1855922,-0.0097680101
1361.001,-0.053724054,-0.1001221,0.13464998,-0.036630038,-0.021978023,-0.03907204,-0.031746034,2.1758242,0.0
1361.1709,-0.053724054,-0.1001221,0.1312982,-0.036630038,-0.021978023,-0.036630038,-0.029304029,2.1831503,-0.0097680101
1361.1809,-0.061050061,-0.1001221,0.13245584,-0.034188036,-0.01953602,-0.034188036,-0.029304029,2.1831503,-0.014652015
1361.2109,-0.056166057,-0.1025641,0.13206547,-0.036630038,-0.021978023,-0.036630038,-0.031746034,2.1807082,0.0
1361.311,-0.056166057,-0.1025641,0.13180971,-0.036630038,-0.01953602,-0.03907204,-0.031746034,2.1831503,0.0097680101
1361.391,-0.061050061,-0.1001221,0.13245584,-0.034188036,-0.021978023,-0.036630038,-0.029304029,2.1782663,0.0048840051
1361.4209,-0.058608059,-0.1001221,0.13464998,-0.036630038,-0.021978023,-0.034188036,-0.031746034,2.1782663,0.03907204
1361.491,-0.029304029,-0.1001221,0.13077323,-0.036630038,-0.021978023,-0.036630038,-0.041514043,2.1782663,0.024420025
1361.561,-0.061050061,-0.10500611,0.13141935,-0.034188036,-0.021978023,-0.036630038,-0.034188036,2.1782663,0.0097680101
1361.6809,-0.056166057,-0.1001221,0.1302617,-0.034188036,-0.021978023,-0.036630038,-0.026862027,2.1782663,-0.0048840051
1361.741,-0.056166057,-0.095238097,0.13065207,-0.036630038,-0.021978023,-0.034188036,-0.034188036,2.1807082,0.0048840051
1361.801,-0.061050061,-0.08791209,0.12806757,-0.034188036,-0.01953602,-0.034188036,-0.075702079,2.1733823,0.0
1361.851,-0.063492067,-0.10500611,0.12987134,-0.034188036,-0.01953602,-0.031746034,-0.012210012,2.1758242,-0.014652015
1361.871,-0.0097680101,-0.1025641,0.1351615,-0.036630038,-0.021978023,-0.034188036,-0.03907204,2.1758242,-0.0097680101
1362.521,-0.058608059,-0.1001221,0.13194433,-0.034188036,-0.021978023,-0.036630038,-0.031746034,2.1807082,0.0097680101
1362.741,-0.056166057,-0.1025641,0.13413846,-0.034188036,-0.021978023,-0.041514043,-0.031746034,2.1782663,0.0048840051
1362.8311,-0.085470088,-0.1001221,0.13529611,-0.036630038,-0.01953602,-0.031746034,-0.03907204,2.1733823,0.0097680101
1362.9009,-0.058608059,-0.097680099,0.13349234,-0.034188036,-0.021978023,-0.029304029,-0.034188036,2.1782663,0.014652015
1363.1609,-0.053724054,-0.1025641,0.12910406,-0.034188036,-0.021978023,-0.031746034,-0.031746034,2.1807082,0.0097680101
1363.3409,-0.058608059,-0.1025641,0.12781182,-0.034188036,-0.01953602,-0.031746034,-0.031746034,2.1684983,0.0048840051
1363.4209,-0.056166057,-0.1001221,0.1311636,-0.036630038,-0.021978023,-0.034188036,-0.026862027,2.1758242,-0.0097680101
1363.4409,-0.056166057,-0.1025641,0.13206547,-0.034188036,-0.021978023,-0.024420025,-0.034188036,2.1733823,0.0048840051
1363.4609,-0.056166057,-0.1001221,0.12948097,-0.036630038,-0.01953602,-0.029304029,-0.031746034,2.1807082,-0.0048840051
1363.481,-0.056166057,-0.1025641,0.13968438,-0.036630038,-0.021978023,-0.029304029,-0.029304029,2.1709402,-0.0097680101
1363.631,-0.068376072,-0.1025641,0.13039632,-0.036630038,-0.021978023,-0.03907204,-0.036630038,2.1782663,0.0048840051
1363.6509,-0.041514043,-0.1025641,0.12806757,-0.034188036,-0.021978023,-0.034188036,-0.034188036,2.1758242,0.0048840051
1363.6809,-0.056166057,-0.1025641,0.13102898,-0.034188036,-0.021978023,-0.034188036,-0.034188036,2.1782663,0.034188036
1363.741,-0.10500611,-0.1001221,0.13180971,-0.034188036,-0.021978023,-0.034188036,-0.031746034,2.1709402,0.024420025
1363.751,-0.13675214,-0.1025641,0.13141935,-0.034188036,-0.01953602,-0.031746034,-0.031746034,2.1758242,0.014652015
1363.821,-0.070818074,-0.1001221,0.1337481,-0.034188036,-0.021978023,-0.03907204,-0.034188036,2.1733823,0.014652015
1363.9209,-0.070818074,-0.1025641,0.13077323,-0.034188036,-0.021978023,-0.031746034,-0.034188036,2.1733823,-0.0048840051
1364.001,-0.056166057,-0.1025641,0.1312982,-0.036630038,-0.021978023,-0.043956045,-0.014652015,2.1758242,-0.0097680101
1364.041,-0.056166057,-0.1025641,0.1302617,-0.036630038,-0.021978023,-0.036630038,-0.03907204,2.1684983,-0.0048840051
1364.0909,-0.056166057,-0.1001221,0.13232124,-0.036630038,-0.01953602,-0.036630038,-0.034188036,2.1758242,0.0097680101
1364.381,-0.061050061,-0.11477412,0.13141935,-0.034188036,-0.021978023,-0.029304029,-0.034188036,2.1733823,-0.014652015
1364.491,-0.058608059,-0.10500611,0.13220009,-0.036630038,-0.021978023,-0.026862027,-0.029304029,2.1709402,0.024420025
1364.541,-0.058608059,-0.097680099,0.13102898,-0.034188036,-0.021978023,-0.029304029,-0.034188036,2.1831503,0.01953602
1364.611,-0.058608059,-0.1025641,0.12651956,-0.036630038,-0.021978023,-0.031746034,-0.036630038,2.1758242,-0.0048840051
1364.641,-0.056166057,-0.1001221,0.13090783,-0.036630038,-0.021978023,-0.036630038,-0.029304029,2.1782663,0.014652015
1364.7109,-0.04884005,-0.1025641,0.1301271,-0.034188036,-0.021978023,-0.03907204,-0.03907204,2.1782663,-0.0048840051
1364.9109,-0.058608059,-0.1025641,0.13400385,-0.034188036,-0.01953602,-0.034188036,-0.031746034,2.1758242,-0.01953602
1365.011,-0.056166057,-0.1001221,0.12896946,-0.034188036,-0.01953602,-0.036630038,-0.036630038,2.1758242,-0.014652015
1365.051,-0.061050061,-0.1025641,0.13180971,-0.034188036,-0.021978023,-0.03907204,-0.03907204,2.1855922,-0.01953602
1365.1809,-0.058608059,-0.1025641,0.13335773,-0.036630038,-0.021978023,-0.034188036,-0.034188036,2.1807082,-0.0097680101
1365.2009,-0.056166057,-0.1001221,0.13167511,-0.034188036,-0.021978023,-0.036630038,-0.031746034,2.1758242,0.024420025
1365.231,-0.058608059,-0.097680099,0.13310197,-0.034188036,-0.021978023,-0.034188036,-0.034188036,2.1807082,0.024420025
1365.4409,-0.058608059,-0.10500611,0.12975019,-0.031746034,-0.021978023,-0.03907204,-0.034188036,2.1807082,-0.0097680101
1365.481,-0.058608059,-0.1025641,0.13051747,-0.034188036,-0.021978023,-0.03907204,-0.034188036,2.1855922,0.0
1365.551,-0.056166057,-0.1001221,0.13180971,-0.036630038,-0.021978023,-0.046398047,-0.034188036,2.1807082,0.0097680101
1365.561,-0.058608059,-0.1025641,0.13039632,-0.034188036,-0.021978023,-0.046398047,-0.034188036,2.1831503,0.0
1365.5811,-0.058608059,-0.1001221,0.13090783,-0.034188036,-0.021978023,-0.041514043,-0.014652015,2.1831503,0.01953602
1365.601,-0.058608059,-0.1001221,0.1301271,-0.034188036,-0.01953602,-0.03907204,-0.03907204,2.1807082,0.0048840051
1365.801,-0.029304029,-0.1025641,0.1287137,-0.034188036,-0.021978023,-0.03907204,-0.031746034,2.1880343,0.034188036
1365.851,-0.053724054,-0.1025641,0.1302617,-0.034188036,-0.024420025,-0.03907204,-0.031746034,2.1880343,-0.014652015
1365.9009,-0.056166057,-0.1001221,0.13090783,-0.034188036,-0.021978023,-0.03907204,-0.031746034,2.1880343,-0.0048840051
1366.021,-0.056166057,-0.097680099,0.12987134,-0.034188036,-0.021978023,-0.03907204,-0.034188036,2.1855922,0.0
1366.051,-0.061050061,-0.097680099,0.13310197,-0.036630038,-0.021978023,-0.041514043,-0.014652015,2.1831503,-0.0097680101
1366.131,-0.056166057,-0.1025641,0.1261292,-0.036630038,-0.021978023,-0.036630038,-0.18070818,2.1807082,-0.01953602
1366.531,-0.058608059,-0.1001221,0.1302617,-0.036630038,-0.021978023,-0.03907204,-0.031746034,2.1831503,0.0048840051
1366.551,-0.053724054,-0.1025641,0.12922521,-0.034188036,-0.021978023,-0.046398047,-0.068376072,2.1855922,0.014652015
1366.6709,-0.017094018,-0.1001221,0.13000596,-0.034188036,-0.01953602,-0.04884005,-0.036630038,2.1831503,0.01953602
1366.7109,-0.056166057,-0.1001221,0.1311636,-0.034188036,-0.021978023,-0.051282052,-0.034188036,2.1880343,0.014652015
1366.821,-0.058608059,-0.1025641,0.1262638,-0.034188036,-0.021978023,-0.043956045,-0.034188036,2.1831503,0.0048840051
1366.851,-0.056166057,-0.10500611,0.12987134,-0.036630038,-0.01953602,-0.04884005,-0.036630038,2.1855922,0.0048840051
1366.891,-0.058608059,-0.1025641,0.1285791,-0.036630038,-0.01953602,-0.046398047,-0.031746034,2.1855922,0.0
1366.9209,-0.056166057,-0.1025641,0.12975019,-0.034188036,-0.01953602,-0.046398047,-0.065934069,2.1807082,0.0048840051
1367.101,-0.058608059,-0.1025641,0.13077323,-0.034188036,-0.01953602,-0.043956045,-0.031746034,2.1880343,0.0097680101
1367.121,-0.058608059,-0.1001221,0.12961558,-0.034188036,-0.021978023,-0.053724054,-0.070818074,2.1904762,0.0
1367.4109,-0.063492067,-0.1025641,0.13141935,-0.036630038,-0.021978023,-0.043956045,-0.031746034,2.1733823,0.0
1367.4309,-0.063492067,-0.1025641,0.1302617,-0.034188036,-0.021978023,-0.046398047,-0.034188036,2.1782663,0.0097680101
1367.491,-0.056166057,-0.1001221,0.13065207,-0.034188036,-0.021978023,-0.041514043,-0.031746034,2.1855922,0.0048840051
1367.7209,-0.061050061,-0.095238097,0.13349234,-0.036630038,-0.021978023,-0.046398047,-0.034188036,2.1807082,0.024420025
1367.741,-0.056166057,-0.1025641,0.1287137,-0.034188036,-0.021978023,-0.04884005,-0.058608059,2.1807082,0.0
1367.781,-0.056166057,-0.1025641,0.1312982,-0.036630038,-0.024420025,-0.046398047,-0.031746034,2.1758242,0.0048840051
1367.871,-0.056166057,-0.1025641,0.12975019,-0.034188036,-0.021978023,-0.04884005,-0.029304029,2.1709402,0.0048840051
1367.9209,-0.053724054,-0.1001221,0.1301271,-0.036630038,-0.01953602,-0.046398047,-0.034188036,2.1733823,0.0097680101
